chr	start	end	interval_id	num_peaks	num_samples	SPT5_T0_R1.bool	SPT5_T0_R2.bool	SPT5_T15_R1.bool	SPT5_T15_R2.bool	SPT5_T0_R1.fc	SPT5_T0_R2.fc	SPT5_T15_R1.fc	SPT5_T15_R2.fc	SPT5_T0_R1.qval	SPT5_T0_R2.qval	SPT5_T15_R1.qval	SPT5_T15_R2.qval	SPT5_T0_R1.pval	SPT5_T0_R2.pval	SPT5_T15_R1.pval	SPT5_T15_R2.pval	SPT5_T0_R1.start	SPT5_T0_R2.start	SPT5_T15_R1.start	SPT5_T15_R2.start	SPT5_T0_R1.end	SPT5_T0_R2.end	SPT5_T15_R1.end	SPT5_T15_R2.end	SPT5_T0_R1.summit	SPT5_T0_R2.summit	SPT5_T15_R1.summit	SPT5_T15_R2.summit
XIV	783383	784245	Interval_1071	4	4	TRUE	TRUE	TRUE	TRUE	5.97936	10.3616	3.01813	5.00378	9.81318	15.2345	2.69171	4.66178	12.7444	18.4929	4.54941	6.95899	783511	783383	783510	783575	783942	784245	783896	784008	321	477	314	106
XV	3	895	Interval_1072	4	4	TRUE	TRUE	TRUE	TRUE	7.9301	14.6977	3.74347	7.40717	14.2951	25.5799	4.29326	8.90295	17.7643	29.3411	6.40944	12.0086	46	3	150	125	616	828	521	895	244	164	38	158
XV	5069	5372	Interval_1073	1	1	TRUE	FALSE	FALSE	FALSE	3.64106	NA	NA	NA	2.42511	NA	NA	NA	4.29582	NA	NA	NA	5069	NA	NA	NA	5372	NA	NA	NA	168	NA	NA	NA
XV	21397	21705	Interval_1074	1	1	TRUE	FALSE	FALSE	FALSE	4.71092	NA	NA	NA	3.99502	NA	NA	NA	6.12222	NA	NA	NA	21397	NA	NA	NA	21705	NA	NA	NA	253	NA	NA	NA
XV	27490	28095	Interval_1075	3	3	TRUE	TRUE	FALSE	TRUE	9.1927	9.13952	NA	4.77989	12.7999	12.9501	NA	4.35584	16.105	16.0165	NA	6.60645	27826	27490	NA	27813	28075	28095	NA	28058	90	472	NA	101
XV	31813	32217	Interval_1076	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	5.02385	NA	NA	NA	5.02872	NA	NA	NA	7.2436	NA	NA	NA	31813	NA	NA	NA	32217	NA	NA	NA	238	NA
XV	43585	43831	Interval_1077	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.34709	NA	NA	NA	2.09149	NA	NA	NA	3.84803	NA	NA	NA	43585	NA	NA	NA	43831	NA	NA	NA	102	NA
XV	55172	55480	Interval_1078	3	3	TRUE	FALSE	TRUE	TRUE	5.29979	NA	7.11962	3.22347	4.94477	NA	8.78622	2.15875	7.23605	NA	11.5391	3.97391	55172	NA	55179	55244	55438	NA	55456	55480	218	NA	159	136
XV	69063	69543	Interval_1079	3	3	TRUE	FALSE	TRUE	TRUE	5.88865	NA	3.34709	6.71458	5.93978	NA	2.09149	7.71265	8.39498	NA	3.84803	10.5438	69063	NA	69103	69106	69543	NA	69322	69348	196	NA	40	145
XV	79873	80207	Interval_1080	4	4	TRUE	TRUE	TRUE	TRUE	4.93268	3.51349	5.70227	6.78015	4.86205	2.14847	6.77839	7.81062	7.09975	4.01995	9.24761	10.6504	79873	79896	79922	79882	80189	80162	80207	80183	242	48	111	164
XV	81668	81927	Interval_1081	1	1	TRUE	FALSE	FALSE	FALSE	3.38321	NA	NA	NA	2.03601	NA	NA	NA	3.81254	NA	NA	NA	81668	NA	NA	NA	81927	NA	NA	NA	97	NA	NA	NA
XV	82747	83685	Interval_1082	4	4	TRUE	TRUE	TRUE	TRUE	6.86425	5.61982	8.29427	6.98548	7.81873	6.63241	11.4479	9.29442	10.4915	9.11343	14.6235	12.4784	83135	82747	83021	82986	83685	83453	83405	83616	266	546	251	390
XV	92948	93426	Interval_1083	4	4	TRUE	TRUE	TRUE	TRUE	3.9926	3.61987	3.42699	6.74629	2.91586	2.34652	2.18503	7.99224	4.84857	4.26317	3.96875	10.9343	92990	93001	92988	92948	93400	93426	93215	93215	92	298	127	23
XV	94298	94759	Interval_1084	4	4	TRUE	TRUE	TRUE	TRUE	5.88865	5.87909	4.06836	6.349	5.93978	5.94924	3.13633	6.92465	8.39498	8.37892	5.09525	9.64322	94419	94443	94537	94298	94681	94759	94749	94757	118	97	95	387
XV	108969	110213	Interval_1085	4	4	TRUE	TRUE	TRUE	TRUE	18.3578	8.47211	9.77532	9.89026	35.7507	12.7463	16.5697	15.1727	39.8589	15.8044	20.4888	19.1131	108969	109271	108982	108974	110208	110213	110084	110070	802	272	603	631
XV	110869	111157	Interval_1086	1	1	TRUE	FALSE	FALSE	FALSE	4.54985	NA	NA	NA	3.78725	NA	NA	NA	5.85825	NA	NA	NA	110869	NA	NA	NA	111157	NA	NA	NA	101	NA	NA	NA
XV	117581	118171	Interval_1087	2	2	FALSE	TRUE	TRUE	FALSE	NA	7.44733	5.67587	NA	NA	9.02958	7.37522	NA	NA	11.7519	9.90463	NA	NA	117581	117962	NA	NA	118148	118171	NA	NA	429	68	NA
XV	127960	128467	Interval_1088	3	3	TRUE	TRUE	TRUE	FALSE	5.29979	4.00683	5.08545	NA	4.94477	2.88888	4.88996	NA	7.23605	4.87146	7.0883	NA	127960	128044	128138	NA	128356	128467	128467	NA	208	136	34	NA
XV	158704	159390	Interval_1089	1	1	FALSE	TRUE	FALSE	FALSE	NA	6.52034	NA	NA	NA	7.37148	NA	NA	NA	9.92263	NA	NA	NA	158704	NA	NA	NA	159390	NA	NA	NA	361	NA	NA
XV	159790	162158	Interval_1090	5	4	TRUE	TRUE	TRUE	TRUE	10.9345	6.42265	9.3433	5.9308;5.83119	16.6523	8.48704	14.1643	6.65915;6.50273	20.3569	11.1521	17.7148	9.28219;9.12257	160853	159790	160881	160779;161785	161873	161381	162158	161378;161960	376	1017	496	505;109
XV	167963	168586	Interval_1091	2	2	FALSE	TRUE	FALSE	TRUE	NA	3.5672	NA	2.87637	NA	2.40091	NA	1.49942	NA	4.32692	NA	3.14634	NA	167963	NA	168273	NA	168584	NA	168586	NA	142	NA	272
XV	170545	170805	Interval_1092	1	1	FALSE	TRUE	FALSE	FALSE	NA	4.35853	NA	NA	NA	3.4679	NA	NA	NA	5.551	NA	NA	NA	170545	NA	NA	NA	170805	NA	NA	NA	61	NA	NA
XV	216263	216883	Interval_1093	4	4	TRUE	TRUE	TRUE	TRUE	6.15481	6.66267	5.96969	5.37245	7.049	7.58393	8.78622	6.43456	9.64132	10.1566	11.5421	9.04341	216344	216263	216345	216263	216864	216883	216639	216655	151	464	173	255
XV	218774	219162	Interval_1094	3	3	TRUE	FALSE	TRUE	TRUE	5.932	NA	6.87267	5.91222	6.22285	NA	8.78338	6.34098	8.69232	NA	11.5046	8.93942	218791	NA	218774	218822	218979	NA	218975	219162	109	NA	142	93
XV	231993	232719	Interval_1095	3	3	TRUE	FALSE	TRUE	TRUE	3.72415	NA	5.41139	7.93625	2.53658	NA	5.81914	9.94222	4.42447	NA	8.14091	13.237	232097	NA	232043	231993	232344	NA	232361	232719	88	NA	230	180
XV	234198	234721	Interval_1096	2	2	FALSE	TRUE	FALSE	TRUE	NA	4.45901	NA	4.93093	NA	3.92038	NA	5.02375	NA	6.10445	NA	7.37546	NA	234198	NA	234212	NA	234614	NA	234721	NA	370	NA	438
XV	253710	254127	Interval_1097	4	4	TRUE	TRUE	TRUE	TRUE	6.47751	4.87762	9.1538	3.7864	7.00667	6.39783	13.0338	4.24684	9.59481	8.84501	16.4706	6.49351	253712	253710	253804	253745	254120	254079	254127	254115	309	268	83	309
XV	255175	255436	Interval_1098	1	1	TRUE	FALSE	FALSE	FALSE	4.30245	NA	NA	NA	3.42206	NA	NA	NA	5.46205	NA	NA	NA	255175	NA	NA	NA	255436	NA	NA	NA	142	NA	NA	NA
XV	274188	274893	Interval_1099	4	4	TRUE	TRUE	TRUE	TRUE	4.4227	4.0131	7.54866	5.34184	3.59767	3.13331	10.0462	5.84287	5.65336	5.19342	12.9925	8.3367	274478	274425	274456	274188	274893	274812	274815	274745	231	213	167	271
XV	285512	285910	Interval_1100	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	4.45443	4.05365	NA	NA	4.24266	3.0779	NA	NA	6.34452	5.07242	NA	NA	285639	285512	NA	NA	285902	285910	NA	NA	136	42
XV	288214	288618	Interval_1101	2	2	TRUE	FALSE	FALSE	TRUE	5.82953	NA	NA	3.49159	6.60366	NA	NA	2.82561	9.11992	NA	NA	4.79303	288214	NA	NA	288295	288618	NA	NA	288525	267	NA	NA	9
XV	304137	305164	Interval_1102	5	4	TRUE	TRUE	TRUE	TRUE	5.38111	3.61274	5.3413	4.63563;3.809	5.70995	2.62868	7.17974	4.37856;3.46195	8.09272	4.57661	9.68026	6.63107;5.54658	304210	304812	304166	304137;304851	305067	305026	305164	304567;305142	98	64	336	264;97
XV	315954	316605	Interval_1103	3	3	TRUE	TRUE	FALSE	TRUE	4.75289	4.0131	NA	5.29084	4.6164	3.13331	NA	5.02375	6.81615	5.19342	NA	7.41575	315954	316241	NA	316256	316597	316590	NA	316605	427	198	NA	27
XV	349302	349528	Interval_1104	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	2.86893	NA	NA	NA	1.42413	NA	NA	NA	3.03157	NA	NA	NA	349302	NA	NA	NA	349528	NA	NA	NA	58	NA
XV	377560	378117	Interval_1105	2	2	TRUE	FALSE	TRUE	FALSE	2.98349	NA	5.70227	NA	1.50891	NA	6.77839	NA	3.20144	NA	9.24761	NA	377912	NA	377560	NA	378096	NA	378117	NA	155	NA	382	NA
XV	382974	383351	Interval_1106	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	3.03087	5.14847	NA	NA	1.61092	4.87691	NA	NA	3.27226	7.18842	NA	NA	383145	382974	NA	NA	383351	383316	NA	NA	139	249
XV	384771	385555	Interval_1107	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	3.66575	6.26441	NA	NA	2.7807	7.06796	NA	NA	4.65831	9.81729	NA	NA	384910	384771	NA	NA	385555	385162	NA	NA	556	90
XV	391292	391975	Interval_1108	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	4.48036	7.93625	NA	NA	4.27065	9.94222	NA	NA	6.38557	13.237	NA	NA	391616	391292	NA	NA	391916	391975	NA	NA	81	432
XV	424143	424717	Interval_1109	4	4	TRUE	TRUE	TRUE	TRUE	5.6548	4.60514	11.1835	9.81362	5.64182	3.8258	18.245	14.2026	8.0063	5.94827	22.3019	18.0159	424258	424266	424143	424224	424535	424629	424717	424600	92	107	177	131
XV	427455	427667	Interval_1110	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.88181	NA	NA	NA	2.8356	NA	NA	NA	4.80715	NA	NA	NA	427455	NA	NA	NA	427667	NA	NA	NA	92
XV	429956	430519	Interval_1111	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	5.29084	NA	NA	NA	5.02375	NA	NA	NA	7.41575	NA	NA	NA	429956	NA	NA	NA	430519	NA	NA	NA	87
XV	431789	432039	Interval_1112	1	1	TRUE	FALSE	FALSE	FALSE	4.30245	NA	NA	NA	3.42206	NA	NA	NA	5.46205	NA	NA	NA	431789	NA	NA	NA	432039	NA	NA	NA	43	NA	NA	NA
XV	438760	438935	Interval_1113	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	2.89127	NA	NA	NA	1.4437	NA	NA	NA	3.06454	NA	NA	NA	438760	NA	NA	NA	438935	NA	NA	NA	134
XV	443308	444494	Interval_1114	5	4	TRUE	TRUE	TRUE	TRUE	3.53319;6.47751	4.01416	9.1538	4.12642	2.20485;7.00667	3.33624	13.0338	4.13459	4.05174;9.59481	5.40965	16.4706	6.33386	443371;443822	443825	443308	443672	443549;444494	444352	444184	444451	18;86	60	627	161
XV	446868	447051	Interval_1115	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	5.94881	NA	NA	NA	6.39752	NA	NA	NA	8.998	NA	NA	NA	446868	NA	NA	NA	447051	NA	NA	NA	71
XV	461628	461910	Interval_1116	3	3	TRUE	FALSE	TRUE	TRUE	5.29979	NA	5.08545	5.29084	4.94477	NA	4.88996	5.02375	7.23605	NA	7.0883	7.41575	461655	NA	461630	461628	461887	NA	461871	461910	24	NA	124	232
XV	462298	462887	Interval_1117	4	4	TRUE	TRUE	TRUE	TRUE	4.16121	4.70327	5.11467	5.81992	3.2198	3.92038	7.73263	5.96222	5.23994	6.10956	10.3069	8.51083	462479	462450	462409	462298	462887	462730	462867	462859	126	31	73	156
XV	479432	479628	Interval_1118	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.20263	NA	NA	NA	1.8789	NA	NA	NA	3.63123	NA	NA	NA	479432	NA	NA	NA	479628	NA	NA	NA	185
XV	479832	480094	Interval_1119	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	4.27492	NA	NA	NA	4.83384	NA	NA	NA	7.14077	NA	NA	NA	479832	NA	NA	NA	480094	NA	NA	NA	141
XV	481855	482065	Interval_1120	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.22663	NA	NA	NA	2.33383	NA	NA	NA	4.16077	NA	NA	NA	481855	NA	NA	NA	482065	NA	NA	NA	53	NA
XV	487318	487625	Interval_1121	4	4	TRUE	TRUE	TRUE	TRUE	5.46974	5.03825	4.29276	6.74629	5.60017	4.57777	3.80707	7.99224	7.94974	6.80551	5.84498	10.9343	487345	487365	487318	487345	487625	487619	487538	487594	194	166	145	191
XV	494184	494928	Interval_1122	4	4	TRUE	TRUE	TRUE	TRUE	6.72638	5.67614	5.32113	7.76362	8.48285	5.67265	6.54388	10.0237	11.2674	8.04143	8.95714	13.3427	494184	494494	494398	494343	494696	494861	494788	494928	399	86	216	188
XV	504598	505795	Interval_1123	4	4	TRUE	TRUE	TRUE	TRUE	8.32242	7.05491	8.13671	6.87809	11.1512	8.1626	10.8562	7.90023	14.2575	10.8126	13.9525	10.81	505249	504598	505174	505198	505795	505596	505648	505485	311	702	355	156
XV	511296	511777	Interval_1124	4	4	TRUE	TRUE	TRUE	TRUE	7.06638	4.53876	6.69417	5.78263	8.09106	3.86748	8.2031	6.43456	10.8321	6.0095	10.8501	9.04475	511363	511363	511296	511375	511777	511619	511681	511662	146	84	214	50
XV	514145	515005	Interval_1125	4	3	TRUE	FALSE	TRUE	TRUE	3.41239;3.54675	NA	4.61164	4.12642	2.0765;2.57984	NA	4.93748	4.13459	3.85858;4.47481	NA	7.14674	6.33386	514145;514763	NA	514507	514146	514511;515005	NA	514899	514975	177;51	NA	335	719
XV	520442	520879	Interval_1126	4	4	TRUE	TRUE	TRUE	TRUE	3.64106	3.61274	7.09483	3.60326	2.42511	2.62868	10.8562	2.65128	4.29582	4.57661	13.9405	4.56199	520541	520646	520442	520618	520782	520843	520879	520808	117	154	325	93
XV	522697	522903	Interval_1127	1	1	FALSE	TRUE	FALSE	FALSE	NA	5.13718	NA	NA	NA	4.73013	NA	NA	NA	6.96702	NA	NA	NA	522697	NA	NA	NA	522903	NA	NA	NA	64	NA	NA
XV	578051	578497	Interval_1128	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	6.10253	NA	NA	NA	6.77839	NA	NA	NA	9.24482	NA	NA	NA	578051	NA	NA	NA	578497	NA	NA	NA	98	NA
XV	605952	606500	Interval_1129	3	3	TRUE	FALSE	TRUE	TRUE	3.53319	NA	4.5463	5.81992	2.20485	NA	3.97609	5.96222	4.05174	NA	6.02132	8.51083	606274	NA	605952	606281	606495	NA	606393	606500	191	NA	325	166
XV	618644	619604	Interval_1130	4	4	TRUE	TRUE	TRUE	TRUE	6.34408	3.5672	5.88187	5.75275	9.68965	2.40091	10.0155	6.68884	12.6152	4.32692	12.95	9.32961	619088	618644	619062	619249	619556	619591	619501	619604	321	723	353	50
XV	631883	632262	Interval_1131	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	4.13205	NA	NA	NA	3.18279	NA	NA	NA	5.1944	NA	NA	NA	631883	NA	NA	NA	632262	NA	NA	NA	31
XV	638689	639436	Interval_1132	4	4	TRUE	TRUE	TRUE	TRUE	6.63404	3.86774	9.77532	6.92485	7.47524	2.9714	16.5697	8.90295	10.1094	4.96943	20.4888	11.976	638771	639041	638689	638709	639254	639436	639379	639286	276	195	435	372
XV	670878	671422	Interval_1133	4	4	TRUE	TRUE	TRUE	TRUE	4.68136	3.91864	9.08495	4.65612	4.07219	2.76539	13.3365	4.89588	6.23399	4.73029	16.8133	7.22019	670980	671067	670878	670928	671384	671283	671422	671303	35	58	260	57
XV	678889	679177	Interval_1134	3	3	TRUE	FALSE	TRUE	TRUE	5.88865	NA	10.6794	7.00529	5.93978	NA	16.5232	8.36834	8.39498	NA	20.4203	11.3534	678948	NA	678889	678942	679174	NA	679154	679177	182	NA	65	108
XV	682186	682401	Interval_1135	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	6.61108	NA	NA	NA	7.77011	NA	NA	NA	10.3761	NA	NA	NA	682186	NA	NA	NA	682401	NA	NA	NA	111	NA
XV	683520	683889	Interval_1136	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	6.61108	NA	NA	NA	7.77011	NA	NA	NA	10.3761	NA	NA	NA	683520	NA	NA	NA	683889	NA	NA	NA	261	NA
XV	700955	701249	Interval_1137	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	6.87809	NA	NA	NA	7.90023	NA	NA	NA	10.81	NA	NA	NA	700955	NA	NA	NA	701249	NA	NA	NA	68
XV	742232	742605	Interval_1138	4	4	TRUE	TRUE	TRUE	TRUE	5.29979	6.89792	6.10253	4.23868	4.94477	8.1892	6.77839	3.46195	7.23605	10.8424	9.24482	5.542	742262	742292	742232	742283	742591	742592	742605	742526	32	94	204	93
XV	761490	762543	Interval_1139	4	4	TRUE	TRUE	TRUE	TRUE	6.24181	5.15585	9.5631	5.81992	6.91921	4.73969	14.435	5.96222	9.46949	6.99766	18.0775	8.51083	762174	761490	761855	762205	762393	762418	762543	762384	40	799	363	61
XV	769946	770660	Interval_1140	4	4	TRUE	TRUE	TRUE	TRUE	6.24181	5.55223	6.59808	5.50416	6.91921	5.50114	10.4757	5.55578	9.46949	7.8383	13.4921	8.00455	769946	769947	770196	770146	770493	770303	770451	770660	344	317	110	155
XV	772307	772483	Interval_1141	1	1	TRUE	FALSE	FALSE	FALSE	2.98349	NA	NA	NA	1.50891	NA	NA	NA	3.20144	NA	NA	NA	772307	NA	NA	NA	772483	NA	NA	NA	71	NA	NA	NA
XV	779514	780187	Interval_1142	4	4	TRUE	TRUE	TRUE	TRUE	7.06638	5.61982	9.1538	5.37245	8.09106	6.63241	13.0338	6.43456	10.8321	9.11343	16.4706	9.04341	779514	779556	779562	779540	780187	780129	780072	779914	178	135	46	72
XV	796939	797346	Interval_1143	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	4.39872	6.57457	NA	NA	4.88996	8.40283	NA	NA	7.07478	11.4022	NA	NA	796952	796939	NA	NA	797293	797346	NA	NA	249	74
XV	813114	813334	Interval_1144	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.53601	NA	NA	NA	2.3326	NA	NA	NA	4.13459	NA	NA	NA	813114	NA	NA	NA	813334	NA	NA	NA	130	NA
XV	825168	826416	Interval_1145	4	4	TRUE	TRUE	TRUE	TRUE	5.29979	3.61274	8.64526	7.00529	4.94477	2.62868	11.9347	8.36834	7.23605	4.57661	15.1992	11.3534	825343	825662	825168	825280	826416	826071	826198	825835	464	63	641	152
XV	832020	832713	Interval_1146	3	3	TRUE	TRUE	FALSE	TRUE	3.48074	4.45901	NA	5.0327	2.20485	3.92038	NA	4.93008	4.05035	6.10445	NA	7.25756	832020	832177	NA	832154	832585	832713	NA	832554	166	265	NA	88
XV	836535	837305	Interval_1147	4	4	TRUE	TRUE	TRUE	TRUE	9.09971	7.92448	5.70227	9.14966	12.3146	10.0557	6.77839	12.8196	15.5527	12.8661	9.24761	16.4638	836535	836796	836661	836596	836996	837244	837235	837305	266	157	255	273
XV	842081	842293	Interval_1148	1	1	TRUE	FALSE	FALSE	FALSE	4.16121	NA	NA	NA	3.2198	NA	NA	NA	5.23994	NA	NA	NA	842081	NA	NA	NA	842293	NA	NA	NA	166	NA	NA	NA
XV	866633	867172	Interval_1149	4	4	TRUE	TRUE	TRUE	TRUE	10.0107	8.79111	8.64526	5.65158	14.0445	12.4125	11.9347	5.97029	17.4897	15.4394	15.1992	8.52325	866633	866666	866665	866692	867172	867052	866929	866956	229	201	197	147
XV	877769	878253	Interval_1150	4	4	TRUE	TRUE	TRUE	TRUE	5.51717	3.71426	6.03061	4.44818	6.45016	2.47622	8.22265	3.93523	8.94599	4.40912	10.8781	6.08754	877819	877839	877835	877769	878030	878235	878253	878239	129	97	141	71
XV	880438	880874	Interval_1151	2	2	TRUE	FALSE	FALSE	TRUE	3.13898	NA	NA	4.23267	1.79677	NA	NA	3.2911	3.5362	NA	NA	5.35199	880692	NA	NA	880438	880874	NA	NA	880794	69	NA	NA	346
XV	881874	882476	Interval_1152	4	4	TRUE	TRUE	TRUE	TRUE	8.1112	7.05491	5.89957	8.99442	10.4865	8.1626	6.77839	12.1632	13.5259	10.8126	9.23216	15.7755	882121	882080	881874	882081	882476	882425	882418	882456	250	265	333	194
XV	891784	891951	Interval_1153	1	1	TRUE	FALSE	FALSE	FALSE	4.61621	NA	NA	NA	3.88511	NA	NA	NA	5.96637	NA	NA	NA	891784	NA	NA	NA	891951	NA	NA	NA	53	NA	NA	NA
XV	901295	901631	Interval_1154	2	2	FALSE	TRUE	TRUE	FALSE	NA	6.01769	5.29497	NA	NA	6.63088	5.91228	NA	NA	9.10846	8.26112	NA	NA	901295	901354	NA	NA	901631	901601	NA	NA	110	77	NA
XV	903793	904460	Interval_1155	4	4	TRUE	TRUE	TRUE	TRUE	4.6238	5.77276	4.04949	4.75586	4.19351	5.80944	3.47798	4.13459	6.36193	8.20131	5.46494	6.35206	903952	903793	904010	903986	904386	904417	904241	904460	128	230	137	348
XV	908494	909174	Interval_1156	4	4	TRUE	TRUE	TRUE	TRUE	8.24411	6.92731	10.1709	6.26441	10.3851	7.97816	15.3287	7.06796	13.4074	10.5972	19.0823	9.81729	908521	908494	908530	908563	909129	909065	909114	909174	418	547	357	291
XV	911798	912927	Interval_1157	6	4	TRUE	TRUE	TRUE	TRUE	7.73972;4.71092	8.0202	3.77033;3.05127	5.30066	9.63459;3.99502	10.1981	3.49148;1.61092	5.25742	12.5575;6.12222	13.0271	5.48163;3.30288	7.68121	911881;912432	911929	911864;912514	911798	912266;912729	912577	912169;912927	912240	246;277	145	56;307	265
XV	925291	925485	Interval_1158	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.71304	NA	NA	NA	2.69117	NA	NA	NA	4.54885	NA	NA	NA	925291	NA	NA	NA	925485	NA	NA	NA	17	NA
XV	931256	931609	Interval_1159	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	5.02385	5.45307	NA	NA	5.02872	5.48254	NA	NA	7.2436	7.92321	NA	NA	931256	931270	NA	NA	931609	931495	NA	NA	233	24
XV	949367	949676	Interval_1160	2	2	TRUE	FALSE	TRUE	FALSE	3.41239	NA	3.41529	NA	2.0765	NA	2.16855	NA	3.85858	NA	3.95104	NA	949441	NA	949367	NA	949668	NA	949676	NA	198	NA	74	NA
XV	965882	966307	Interval_1161	1	1	FALSE	TRUE	FALSE	FALSE	NA	4.01179	NA	NA	NA	2.99177	NA	NA	NA	5.00755	NA	NA	NA	965882	NA	NA	NA	966307	NA	NA	NA	417	NA	NA
XV	967916	968467	Interval_1162	4	4	TRUE	TRUE	TRUE	TRUE	4.71092	4.0295	9.66235	4.3369	3.99502	2.9137	14.1643	3.57123	6.12222	4.90803	17.7654	5.69441	968005	967916	968013	967974	968231	968290	968418	968467	111	342	265	351
XV	978380	979642	Interval_1163	4	4	TRUE	TRUE	TRUE	TRUE	12.2417	11.7582	9.22328	11.1108	20.6841	18.2958	16.6873	17.0961	24.6128	21.7622	20.61	21.1392	978380	978412	978495	978380	979642	979586	979241	979638	544	350	498	545
XV	980729	980944	Interval_1164	1	1	TRUE	FALSE	FALSE	FALSE	3.64106	NA	NA	NA	2.42511	NA	NA	NA	4.29582	NA	NA	NA	980729	NA	NA	NA	980944	NA	NA	NA	7	NA	NA	NA
XV	987289	989638	Interval_1165	7	4	TRUE	TRUE	TRUE	TRUE	11.8362;4.72901	12.3461;5.99298	7.85486	11.1108;9.81362	20.5739;4.82931	19.7075;6.34574	14.0929	17.0961;14.2026	24.5004;7.05206	23.2394;8.79154	17.6256	21.1392;18.0159	987378;988935	987450;989204	987289	987434;988942	988687;989638	988643;989622	989630	988675;989571	887;413	737;324	740	641;119
XV	1003542	1003774	Interval_1166	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.91864	NA	NA	NA	2.76539	NA	NA	NA	4.73029	NA	NA	NA	1003542	NA	NA	NA	1003774	NA	NA	NA	155	NA	NA
XV	1004147	1004478	Interval_1167	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	2.89127	NA	NA	NA	1.4437	NA	NA	NA	3.06454	NA	NA	NA	1004147	NA	NA	NA	1004478	NA	NA	NA	73
XV	1009623	1010071	Interval_1168	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	5.59399	4.40399	NA	NA	5.81914	4.09708	NA	NA	8.14794	6.26458	NA	NA	1009623	1009803	NA	NA	1010071	1009996	NA	NA	226	29
XV	1017731	1018084	Interval_1169	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	4.06836	NA	NA	NA	3.13633	NA	NA	NA	5.09525	NA	NA	NA	1017731	NA	NA	NA	1018084	NA	NA	NA	229	NA
XV	1018842	1019254	Interval_1170	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	3.25844	3.37314	NA	NA	2.09149	2.10172	NA	NA	3.85911	3.88733	NA	NA	1018842	1018874	NA	NA	1019242	1019254	NA	NA	288	35
XV	1028828	1029009	Interval_1171	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	5.00378	NA	NA	NA	4.66178	NA	NA	NA	6.95899	NA	NA	NA	1028828	NA	NA	NA	1029009	NA	NA	NA	111
XV	1043226	1043622	Interval_1172	2	2	TRUE	FALSE	FALSE	TRUE	7.12712	NA	NA	4.10622	8.44816	NA	NA	3.46195	11.2187	NA	NA	5.55366	1043226	NA	NA	1043434	1043585	NA	NA	1043622	149	NA	NA	33
XV	1044426	1044617	Interval_1173	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.4069	NA	NA	NA	2.13188	NA	NA	NA	3.93834	NA	NA	NA	1044426	NA	NA	NA	1044617	NA	NA	NA	13
XV	1050797	1050975	Interval_1174	1	1	TRUE	FALSE	FALSE	FALSE	2.94432	NA	NA	NA	1.42472	NA	NA	NA	3.10983	NA	NA	NA	1050797	NA	NA	NA	1050975	NA	NA	NA	6	NA	NA	NA
XV	1064737	1064938	Interval_1175	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.76191	NA	NA	NA	2.76288	NA	NA	NA	4.62346	NA	NA	NA	1064737	NA	NA	NA	1064938	NA	NA	NA	151	NA
XV	1084225	1084483	Interval_1176	1	1	FALSE	TRUE	FALSE	FALSE	NA	7.64282	NA	NA	NA	9.31813	NA	NA	NA	12.0826	NA	NA	NA	1084225	NA	NA	NA	1084483	NA	NA	NA	55	NA	NA
XVI	6541	6913	Interval_1177	2	2	TRUE	TRUE	FALSE	FALSE	6.47751	5.29118	NA	NA	7.00667	4.90913	NA	NA	9.59481	7.22169	NA	NA	6541	6614	NA	NA	6913	6905	NA	NA	321	223	NA	NA
